Filename: 119_09.fcs
Event #	FSC-A	SSC-A	FITC-A
269	54426.3515625	153031.46875	-25.291214566065996
270	48818.7265625	117532.734375	-22.37075129333542
271	113960.8203125	133248.515625	25.211672321324517
272	79883.171875	162847.765625	-6.822946048904887
273	91820.9453125	86212.7265625	1.928782799783145
274	88569.59375	132214.5	-3.1474941401057057
275	83343.4140625	95576.0390625	-25.282577023598385
276	96308.4609375	117089.4453125	11.600999140531677
277	71312.8046875	77139.4375	-0.00958994325902249
278	88030.7265625	126338.3046875	25.22185263314628
279	71559.0234375	70551.265625	3.877839731782037
280	92813.90625	87527.0625	35.94887202458492
281	91345.65625	123477.8046875	4.837663063337624
282	85230.4453125	136705.5625	-14.6039337238595
283	70377.359375	177083.34375	-5.850090714057585
284	74647.90625	79272.4453125	14.5666772955663
285	64690.01171875	108705.828125	15.532759933954695
286	120966.0625	134820.875	-1.9700767178876435
287	76775.1171875	157347.921875	-5.858780449193611
288	89785.5703125	78950.40625	-18.476105204473633
289	92857.3046875	84816.90625	-0.9969129809684741
290	54011.609375	178627.5625	-1.9708643172576463
291	78288.78125	131703.328125	-16.55383883515182
292	71946.5234375	89270.1328125	-9.74317919505794
293	65588.1171875	60298.46484375	-12.650206258216523
294	61442.6953125	92712.625	-42.77992130726745
295	79104.140625	96933.0546875	-31.12916403196393
296	87177.0234375	92036.546875	-27.226413724762015
297	77337.1875	69208.796875	-23.3380550626775
298	90938.984375	107119.890625	-23.34084809854241
299	72145.3203125	112663.3828125	-22.37216823292908
300	86483.765625	74318.703125	-10.706453624825755
301	113079.8671875	74730.953125	-45.69452516310839
302	114171.7265625	126013.359375	-35.007701068449094
303	47810.62890625	90897.7734375	-1.9601478487051183
304	91149.890625	114107.703125	7.755155892789938
305	62807.01171875	64565.453125	-0.004955585035670115
306	80994.203125	72898.640625	-15.564535627545157
307	60032.96875	113779.84375	18.454570164746688
308	81991.203125	77736.953125	15.538382840089115
309	119251.5859375	157659.28125	-4.883372959999403
310	80255.53125	108933.7734375	-14.59642341430919
311	78094.0234375	199393.109375	-13.642754963221211
312	85348.515625	105274.0	-21.410102814000336
313	64854.49609375	149749.015625	-5.851195806666811
314	70777.9765625	70204.0078125	-36.94323754087272
315	81625.90625	100555.96875	-4.877205101056638
316	54458.64453125	144959.203125	-14.609132802042133
317	78863.96875	92645.6953125	-4.868304789456651
318	68001.9140625	111298.609375	28.170389473038398
319	112634.8515625	158863.046875	12.608440626303548
320	78013.2890625	123859.9765625	20.38520267479134
321	44858.98046875	136765.703125	4.843299012995577
322	56867.390625	104085.7578125	-38.88462063264985
323	85151.734375	157532.21875	-9.74338029496339
324	76277.625	169238.0625	-3.9136623373735273
325	74133.265625	73004.3671875	21.374033743021897
326	79572.3671875	87605.6328125	-7.78952209193764
327	65815.171875	130779.890625	-3.903340968273223
328	77656.0703125	141168.484375	-10.707320421217982
329	63693.01171875	124095.6875	12.607379191586134
330	82623.9140625	132483.1875	-35.01609854423052
331	69904.0859375	100041.875	11.652355926112373
332	61813.0390625	130015.5390625	6.788808927754412
333	50626.04296875	120592.0859375	6.790793373379296
334	76383.578125	103303.953125	6.786748479585694
335	115176.796875	123845.4296875	-26.264295006662685
336	99327.71875	87172.046875	21.357929881438437
337	81004.296875	86894.625	-19.459928528034656
338	57818.98046875	155549.5625	-18.484740265748968
339	56550.53125	86795.6875	-8.758387504776218
340	100900.921875	112983.484375	-36.95027159953537
341	77720.6484375	123037.4296875	2.8890568133037657
342	71077.6796875	130574.25	-25.29183458438276
343	56500.07421875	159255.890625	10.668797888667926
344	88882.4140625	95328.6875	-7.789572543204096
345	79343.296875	97251.2109375	14.557738516432192
346	105063.5	88000.4140625	-19.46169553358387
347	89898.59375	203294.40625	18.415837450009906
348	111897.1875	178732.328125	6.768194714237573
349	96237.8203125	98348.2734375	-0.98922003565152
350	100825.234375	91169.375	64.12829259660828
351	57023.80078125	128652.703125	-0.9889315738164661
352	77423.96875	168824.84375	-23.34418075065269
353	80963.9296875	98441.390625	-8.768947718163561
354	56776.5703125	139826.015625	-2.9455210184222405
355	67272.328125	185154.625	-15.576049024633909
356	63038.09765625	161618.78125	-9.736676989280495
357	134439.703125	139158.671875	-4.881943341582919
358	111624.734375	141203.40625	3.8618852921611544
359	106328.921875	104102.25	-12.662913543166502
360	88594.8203125	196752.796875	52.438536148473304
361	92402.1953125	163079.59375	21.36113150974465
362	87635.15625	106531.109375	4.834541654987857
363	95455.7578125	105735.7109375	4.841826282814949
364	82014.4140625	87535.7890625	-0.9912250798885065
365	47471.56640625	117854.7734375	-3.9051049881489632
366	73847.6875	99293.0390625	10.679932192324396
367	77622.765625	128194.8671875	8.720421886637094
368	64288.38671875	112286.0546875	23.306289504591607
369	107065.5703125	116454.109375	-5.865670388288409
370	62485.10546875	77491.5390625	8.735739164089113
371	74072.71875	100329.9609375	-3.907986148963605
372	102806.1171875	157551.625	-18.499413530696643
373	58570.76953125	92719.4140625	34.96999552632944
374	93933.015625	96580.9453125	25.251104590358334
375	52995.43359375	104322.4375	3.8724320594232937
376	67387.359375	75293.546875	23.316713633074936
377	98198.5234375	150767.5	5.802554993076715
378	50556.4140625	67157.265625	19.42728217252191
379	88684.6328125	205058.828125	-17.522914005929085
380	76900.2421875	129167.765625	14.558293316020652
381	60518.3515625	103178.8203125	28.162804706414825
382	58923.95703125	151455.234375	-0.024317994767259897
383	72896.09375	139203.28125	-8.773326404611149
384	74366.3671875	128075.5546875	-4.8804237685896945
385	80698.53125	75935.6796875	-2.9445079893255066
386	90641.296875	115382.265625	-42.79461701114195
387	80883.203125	122613.5390625	-27.225759084750326
388	69840.5078125	166687.953125	29.13092405718917
389	74096.9375	65692.578125	-15.56206579637486
390	81569.3984375	92911.4765625	-10.700946773570422
391	96465.8828125	137711.4375	-11.695750280206537
392	72372.3671875	98565.546875	-18.474709998199778
393	68848.5546875	66669.359375	-18.481348172678864
394	108591.34375	93328.5703125	-27.23377023560371
395	66253.125	200515.390625	-6.837508807992668
396	56783.6328125	81756.5859375	-31.11671803210448
397	80103.15625	159167.625	-19.459490541059555
398	48145.65234375	148567.5625	0.6898207976136201
399	54209.39453125	77809.6953125	0.9624388014018492
400	82829.7734375	100314.4375	-14.59837384910299
401	102666.859375	118269.9296875	9.693375942208926
402	121356.5859375	118103.0859375	24.266578065207565
403	79205.0546875	67097.125	2.9028320501507463
404	80770.1796875	125007.4765625	-18.48559982179531
405	86452.4765625	169115.84375	-1.014677365224893
406	62333.73828125	88081.890625	-9.733229768463199
407	93556.6171875	109960.0234375	-31.123424250768522
408	106680.09375	115434.6484375	-15.581241909883733
409	75307.8671875	65897.25	1.9309463928175319
410	83077.0078125	155498.140625	0.9433210988753482
411	84472.609375	116727.640625	-37.936787430008515
412	84448.390625	70939.2578125	21.368721555829865
413	94670.671875	147423.953125	-13.627159870154685
414	89706.859375	176491.640625	10.672370424100441
415	72930.40625	114919.578125	5.816132504828125
416	68639.671875	80224.0078125	9.70704703568868
417	73753.8359375	54184.6171875	25.25614028942754
418	81374.640625	94755.4296875	10.675623585943885
419	73693.2890625	127507.140625	6.782947637972946
420	70008.0234375	103076.96875	-16.533634626256084
421	86128.5546875	164942.9375	5.802532678465789
422	79042.5859375	122986.015625	-29.17029515063882
423	82870.140625	82640.25	-15.558992214648518
424	127395.1015625	129816.6875	9.696744539424522
425	111816.4609375	149823.703125	8.7190095912448
426	78988.09375	136709.4375	16.50146755526876
427	73453.125	86834.484375	0.9526076614415654
428	72073.671875	76899.8515625	-5.841661168110607
429	47780.35546875	107977.359375	11.40270582624744
430	82352.46875	105203.1875	-9.737767034736006
431	86997.3984375	171806.59375	18.429685513176246
432	119742.015625	160256.921875	-9.781447539689198
433	96527.4375	113669.265625	11.64199770726765
434	46675.37890625	144571.203125	8.72903062630575
435	134634.453125	162541.25	-6.845525553939711
436	91094.3828125	177400.53125	-21.409959456180935
437	59708.03515625	128513.9921875	-0.9888472936832924
438	95205.5	79331.609375	-2.9279487425276476
439	68674.984375	105569.84375	-27.235482072781483
440	87404.0703125	103459.1484375	-8.762130780992809
441	112002.140625	94294.6796875	2.8947123700439676
442	105071.5703125	115948.7421875	-15.564447476545398
443	81276.7578125	143993.09375	6.775185166359181
444	67621.4765625	96909.7734375	-14.593699789237379
445	76768.046875	89162.4609375	-19.450915508122684
446	90601.9375	68846.0234375	-5.847264687938014
447	80415.984375	109295.578125	-36.95278661777158
448	62196.5	138015.046875	-12.651527361128714
449	61083.453125	125779.59375	-7.802329546056362
450	76798.3203125	85915.90625	10.674268237520392
451	70222.9609375	108792.15625	-19.454260579535127
452	79482.5546875	158842.671875	-12.654967786969827
453	79737.859375	92896.921875	-0.007949545048145783
454	62760.59375	104425.2578125	-4.871108743610125
455	91392.0703125	107329.40625	9.682657689980278
456	77732.7578125	76303.3046875	-0.008274957367273789
457	60192.40625	72958.78125	-8.75847444439086
458	55587.83984375	87459.1640625	-5.847128368284069
459	77597.5390625	67932.2890625	16.509899917085672
460	82819.6796875	72813.28125	-8.758363945737019
461	95813.9921875	72103.25	0.9451365549017574
462	130723.1484375	108726.1953125	-9.743135932927892
463	91700.859375	108705.828125	-1.9564162640509868
464	68136.125	152247.71875	10.66970601211934
465	87712.859375	133621.953125	-2.9326393596313807
466	64104.7265625	161694.453125	20.388611753342722
467	77585.4296875	125117.0859375	24.271006451468423
468	95722.1640625	89335.125	-3.901065859627298
469	98824.171875	122330.3046875	58.2917548949565
470	117049.703125	140949.265625	10.67196256082515
471	52957.08984375	94833.9921875	-8.759174410245757
472	64405.44140625	129543.15625	10.668708377992088
473	51317.28515625	143810.734375	17.474115398624157
474	103203.7109375	69442.5625	25.245743691821378
475	77142.4296875	139789.15625	-0.9895600144605273
476	64172.33984375	140077.25	31.083574889497573
477	55291.16015625	155679.53125	11.641022358608078
478	105260.2734375	132249.421875	20.35948620495027
479	81247.4921875	197074.828125	18.439018620886223
480	85588.6796875	155870.625	34.96045708894119
481	48420.12890625	124026.8203125	29.136491275194622
482	109907.2265625	71115.796875	-8.765397573097115
483	72578.2265625	94743.7890625	23.317378307179347
484	82084.0390625	119948.9765625	-24.311359630923548
485	80608.7265625	131430.75	9.683831032033089
486	86483.765625	86467.828125	16.509269779990415
487	78148.515625	75370.171875	22.341152558363806
488	68192.6328125	130077.6171875	-3.9059755892596075
489	76437.0625	67268.8125	1.9274430130767597
490	79349.3515625	61990.12890625	12.622686964101227
491	99713.1953125	104861.75	11.641102260367257
492	71501.5078125	158205.390625	24.278671654213074
493	115935.6484375	173577.796875	32.04383697176444
494	62554.734375	146115.4375	-29.17836330249512
495	77005.1875	161990.296875	-0.9923705540467643
496	96386.15625	87416.484375	-12.66161842209123
497	71031.2578125	99142.6953125	-16.542245355785603
498	78911.3984375	64857.421875	-17.507243514331133
499	55761.40625	94112.3203125	-15.566498473334063
500	92381.0	109412.9453125	6.783755555732354
501	46312.09765625	121922.90625	-3.905211676768369
502	105072.578125	109245.140625	-0.02567296021695383
503	60993.640625	82271.65625	28.173193147248433
504	56269.99609375	138691.125	-10.70853677646941
505	101292.453125	111954.3203125	-3.9153282697570098
506	91878.46875	117971.171875	-0.03544479576483385
507	100752.578125	94914.5078125	-15.567992821308774
508	87509.015625	107985.125	15.530970489258626
509	79695.4765625	99131.0546875	-13.631596778339134
510	62239.890625	125450.765625	-7.796249676594683
511	92951.1484375	67209.6484375	-5.845714977071953
512	78575.3671875	142016.25	-0.019848224760404966
513	55738.1953125	115206.6953125	-18.483396604761882
514	98392.2734375	113451.984375	-11.681664155044873
515	68082.640625	100869.2734375	-54.455065323127755
516	82596.671875	110732.1328125	-36.951657234191444
517	66292.4765625	139285.734375	2.892784276420791
518	79339.265625	63069.73046875	-2.9286059348481586
519	108574.1875	172328.453125	-20.43330926902815
520	75946.6328125	66653.84375	-16.537392548664645
521	62516.38671875	91252.7890625	-14.60259060745496
522	91252.8203125	83432.734375	-12.648300287146268
523	76199.921875	102561.90625	1.922821903372535
524	118129.453125	115373.5390625	-25.287799769303774
525	130345.7421875	121655.1953125	-14.600950189903156
526	110572.2265625	100746.0859375	-6.820690908223176
527	73551.0078125	115522.9140625	-7.792985790951615
528	78743.890625	189888.171875	-13.64267561289273
529	65440.7890625	55746.3046875	10.678661960317937
530	94684.796875	66461.78125	-3.9045138066492786
531	89367.796875	82726.578125	-11.678241811365876
532	69416.6796875	134044.875	-13.625425761759532
533	101312.6328125	127037.6640625	28.162436966782376
534	81591.59375	129881.6796875	-17.509257289008364
535	86829.890625	71289.421875	4.849074461069144
536	68057.4140625	86234.0625	37.8890997641662
537	88961.125	89121.7265625	-0.01575734293145287
538	96936.125	113273.5078125	-45.692287386448015
539	85690.6015625	190053.078125	-10.716254714833035
540	73669.0703125	87173.984375	4.845946416522174
541	78719.671875	189444.890625	-0.31900876880852697
542	98931.1328125	128345.2109375	21.359013262144718
543	86838.96875	102464.90625	-8.765113647399366
544	62913.9765625	82304.6328125	13.592844689087254
545	90204.3515625	84721.8515625	23.31559516563781
546	65022.0078125	118335.8828125	8.735951803178372
547	53061.02734375	74212.0078125	-28.19391308296717
548	62398.32421875	96687.6484375	4.850376777137829
549	112861.8984375	95821.4453125	-13.628220465243011
550	76820.5234375	163341.484375	20.390599350529076
551	99731.359375	71201.15625	0.9537443742742989
552	114233.28125	97993.25	-11.679550314852143
553	59395.2109375	87237.03125	23.307137861930503
554	87570.5703125	114213.4296875	4.834918957067313
555	70768.890625	103599.796875	-9.733867942322386
556	67435.796875	64476.21484375	-10.700706245735994
557	80363.5078125	55836.51171875	-29.168444966487062
558	74298.7578125	94692.375	-16.53813281732827
559	79224.2265625	115146.5625	-3.905967587751375
560	98160.171875	68166.0546875	-4.879408643932364
561	64190.50390625	135087.609375	-5.844420220365224
562	62929.11328125	128695.3828125	22.33721927107823
563	96574.859375	80509.1796875	16.50484560449385
564	71230.0546875	102728.7421875	20.39058286050131
565	98865.546875	84416.3046875	39.834799246554454
566	114928.5546875	104088.671875	-17.51823364555774
567	91628.203125	136846.203125	-16.543992985645243
568	79470.4453125	109084.1171875	-35.9744945053707
569	67554.875	106888.0625	12.887324492823394
570	75786.1875	102397.9765625	28.167992645120396
571	102054.328125	125968.7421875	9.692294350012803
572	96248.921875	135524.109375	-12.67121965258863
573	95877.5703125	74358.4765625	-4.872525481677545
574	113104.0859375	117607.421875	-16.563292626942857
575	70116.0	134690.890625	-15.572733323968281
576	56695.83984375	75712.578125	-24.307603958585787
577	66773.8203125	81120.2734375	39.83300673702397
578	72160.453125	182507.53125	-0.9998257050312519
579	65988.734375	89179.921875	-14.592974376017095
580	89407.15625	89687.2265625	-24.311928495132364
581	102138.0859375	89321.5390625	3.871995007074729
582	72083.7578125	108641.8046875	5.811638598466601
583	62669.7734375	149206.796875	-2.9438753065025507
584	98648.5859375	98364.7578125	7.756033816368296
585	95944.171875	156476.875	-31.126196718577635
586	91940.0234375	90327.421875	18.45001077845956
587	92441.546875	65773.09375	-2.935766075751264
588	86490.828125	70953.8046875	-4.875600567186073
589	70111.9609375	74580.6015625	23.30906179660161
590	74839.640625	108604.9453125	16.504931208040478
